name,position,team,kickoff_time,opponent_team,was_home,xP,assists,bonus,bps,clean_sheets,player_id,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,minutes,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,log1p_total_points,team_id,opponent_strength,team_strength,position_id,assists_lag_1,assists_lag_2,bonus_lag_1,bonus_lag_2,bps_lag_1,bps_lag_2,clean_sheets_lag_1,clean_sheets_lag_2,goals_conceded_lag_1,goals_conceded_lag_2,goals_scored_lag_1,goals_scored_lag_2,ict_index_lag_1,ict_index_lag_2,minutes_lag_1,minutes_lag_2,saves_lag_1,saves_lag_2,starts_lag_1,starts_lag_2,threat_lag_1,threat_lag_2,yellow_cards_lag_1,yellow_cards_lag_2,total_points_lag_1,total_points_lag_2,xP_lag_1,xP_lag_2,expected_assists_lag_1,expected_assists_lag_2,expected_goal_involvements_lag_1,expected_goal_involvements_lag_2,expected_goals_lag_1,expected_goals_lag_2,value_lag_1,value_lag_2,selected_lag_1,selected_lag_2,transfers_balance_lag_1,transfers_balance_lag_2,transfers_in_lag_1,transfers_in_lag_2,transfers_out_lag_1,transfers_out_lag_2,team_a_score_lag_1,team_a_score_lag_2,team_h_score_lag_1,team_h_score_lag_2,assists_roll_mean3_lag1,assists_roll_mean5_lag1,bonus_roll_mean3_lag1,bonus_roll_mean5_lag1,bps_roll_mean3_lag1,bps_roll_mean5_lag1,clean_sheets_roll_mean3_lag1,clean_sheets_roll_mean5_lag1,goals_conceded_roll_mean3_lag1,goals_conceded_roll_mean5_lag1,goals_scored_roll_mean3_lag1,goals_scored_roll_mean5_lag1,ict_index_roll_mean3_lag1,ict_index_roll_mean5_lag1,minutes_roll_mean3_lag1,minutes_roll_mean5_lag1,saves_roll_mean3_lag1,saves_roll_mean5_lag1,starts_roll_mean3_lag1,starts_roll_mean5_lag1,threat_roll_mean3_lag1,threat_roll_mean5_lag1,yellow_cards_roll_mean3_lag1,yellow_cards_roll_mean5_lag1,total_points_roll_mean3_lag1,total_points_roll_mean5_lag1,xP_roll_mean3_lag1,xP_roll_mean5_lag1,expected_assists_roll_mean3_lag1,expected_assists_roll_mean5_lag1,expected_goal_involvements_roll_mean3_lag1,expected_goal_involvements_roll_mean5_lag1,expected_goals_roll_mean3_lag1,expected_goals_roll_mean5_lag1,value_roll_mean3_lag1,value_roll_mean5_lag1,selected_roll_mean3_lag1,selected_roll_mean5_lag1,transfers_balance_roll_mean3_lag1,transfers_balance_roll_mean5_lag1,transfers_in_roll_mean3_lag1,transfers_in_roll_mean5_lag1,transfers_out_roll_mean3_lag1,transfers_out_roll_mean5_lag1,team_a_score_roll_mean3_lag1,team_a_score_roll_mean5_lag1,team_h_score_roll_mean3_lag1,team_h_score_roll_mean5_lag1
Erling Haaland,FWD,Man City,2024-04-28T15:30:00Z,16,0,4.2,0.0,0.0,26.0,0.0,355.0,0.04,0.47,0.43,0.0,1.0,7.6,28.0,0.0,6689782.0,0.0,2.0,0.0,36.0,5.0,-575867.0,92996.0,668863.0,141.0,0.0,35.0,1.791759469228055,13,3,5,3,0.0,1.0,0.0,1.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.9,0.0,80.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,10.0,3.8,6.5,0.0,0.15,0.0,1.95,0.0,1.8,142.0,143.0,7088928.0,7797725.0,-524885.0,33652.0,25916.0,101275.0,550801.0,67623.0,4.0,1.0,0.0,5.0,0.3333333333333333,0.2,1.0,0.6,21.666666666666668,12.6,0.3333333333333333,0.4,0.6666666666666666,0.4,0.6666666666666666,0.4,7.666666666666676,5.040000000000002,56.666666666666664,52.0,0.0,0.0,0.6666666666666666,0.6,40.0,28.8,0.0,0.0,6.0,4.0,4.766666666666667,3.879999999999998,0.10666666666666681,0.06800000000000003,0.9066666666666672,0.6039999999999999,0.7999999999999995,0.5360000000000001,142.66666666666666,142.8,7547345.666666667,7636918.0,-174602.0,-84881.4,70838.33333333333,103416.4,245440.33333333334,188297.8,3.0,2.0,2.3333333333333335,2.2
Erling Haaland,FWD,Man City,2024-05-04T16:30:00Z,20,1,10.0,0.0,3.0,97.0,0.0,355.0,0.05,2.16,2.11,1.0,4.0,30.2,82.0,0.0,7055766.0,1.0,1.0,5.0,144.0,21.0,339945.0,393596.0,53651.0,141.0,0.0,36.0,3.091042453358316,13,3,5,3,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.6,0.0,28.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,5.0,0.0,4.2,3.8,0.04,0.0,0.47,0.0,0.43,0.0,141.0,142.0,6689782.0,7088928.0,-575867.0,-524885.0,92996.0,25916.0,668863.0,550801.0,2.0,4.0,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.6,19.333333333333332,18.2,0.3333333333333333,0.2,0.0,0.4,0.6666666666666666,0.6,6.50000000000001,6.120000000000002,36.0,39.6,0.0,0.0,0.3333333333333333,0.4,32.0,31.2,0.0,0.0,5.0,4.6,4.833333333333333,4.059999999999999,0.06333333333333348,0.07200000000000004,0.8066666666666671,0.6379999999999997,0.7433333333333328,0.5660000000000001,142.0,142.4,7192145.0,7422908.2,-355700.0,-216008.6,73395.66666666667,84823.4,429095.6666666667,300832.0,2.3333333333333335,2.4,1.6666666666666667,2.2
Erling Haaland,FWD,Man City,2024-05-11T11:30:00Z,10,0,17.9,0.0,1.5,29.0,1.0,355.0,0.035,1.205,1.17,0.0,1.0,7.1000000000000005,85.5,0.0,7953038.0,1.0,3.0,0.0,34.5,7.5,831800.0,836569.0,4769.0,142.0,0.0,37.0,2.1400661634962708,13,3,5,3,0.0,0.0,3.0,0.0,97.0,26.0,0.0,0.0,1.0,0.0,4.0,1.0,30.2,7.6,82.0,28.0,0.0,0.0,1.0,0.0,144.0,36.0,0.0,0.0,21.0,5.0,10.0,4.2,0.05,0.04,2.16,0.47,2.11,0.43,141.0,141.0,7055766.0,6689782.0,339945.0,-575867.0,393596.0,92996.0,53651.0,668863.0,1.0,2.0,5.0,0.0,0.0,0.2,1.0,1.2,41.0,37.6,0.0,0.2,0.3333333333333333,0.6,1.6666666666666667,1.4,12.600000000000009,12.16,36.666666666666664,56.0,0.0,0.0,0.3333333333333333,0.6,60.0,60.0,0.0,0.0,8.666666666666666,8.8,6.0,5.699999999999998,0.030000000000000148,0.08200000000000003,0.8766666666666673,1.0699999999999998,0.8466666666666662,0.9880000000000001,141.33333333333334,142.0,6944825.333333333,7277517.0,-253602.33333333334,-151945.6,170836.0,139821.4,424438.3333333333,291767.0,2.3333333333333335,2.4,1.6666666666666667,2.4
Erling Haaland,FWD,Man City,2024-05-19T15:00:00Z,19,1,8.2,0.0,0.0,-4.0,0.0,355.0,0.01,0.77,0.76,1.0,0.0,3.1,90.0,0.0,8038311.0,1.0,1.0,3.0,33.0,2.0,126157.0,157963.0,31806.0,143.0,0.0,38.0,1.0986122886681098,13,3,5,3,0.0,0.0,1.5,3.0,29.0,97.0,1.0,0.0,0.0,1.0,1.0,4.0,7.1000000000000005,30.2,85.5,82.0,0.0,0.0,1.0,1.0,34.5,144.0,0.0,0.0,7.5,21.0,17.9,10.0,0.035,0.05,1.205,2.16,1.17,2.11,142.0,141.0,7953038.0,7055766.0,831800.0,339945.0,836569.0,393596.0,4769.0,53651.0,3.0,1.0,0.0,5.0,0.0,0.2,1.5,1.1,50.666666666666664,36.8,0.3333333333333333,0.4,0.3333333333333333,0.2,2.0,1.4,14.966666666666676,11.360000000000001,65.16666666666667,55.1,0.0,0.0,0.6666666666666666,0.6,71.5,54.9,0.0,0.0,11.166666666666666,8.7,10.699999999999998,8.479999999999999,0.04166666666666682,0.05500000000000003,1.278333333333334,1.1569999999999998,1.2366666666666661,1.1019999999999999,141.33333333333334,141.8,7232862.0,7317047.8,198626.0,20929.0,441053.6666666667,290070.4,242427.66666666666,269141.4,2.0,2.2,1.6666666666666667,2.0
Jarrod Bowen,MID,West Ham,2023-08-12T14:00:00Z,3,0,2.5,0.0,3.0,29.0,0.0,526.0,0.35,0.57,0.22,1.0,1.0,11.7,90.0,0.0,343463.0,1.0,1.0,1.0,33.0,9.0,0.0,0.0,0.0,70.0,1.0,1.0,2.302585092994046,19,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.0,0.3,15.0,20.1,0.3333333333333333,0.6,0.3333333333333333,0.2,0.0,0.1,2.0000000000000098,2.9,60.0,72.0,0.0,0.0,0.6666666666666666,0.8,2.0,5.2,0.0,0.1,3.6666666666666665,5.4,4.8,5.46,0.056666666666666914,0.03900000000000005,0.05666666666666704,0.055999999999999786,0.0,0.01700000000000011,29.666666666666668,35.0,768527.3333333334,772612.2,122999.0,87650.2,140159.66666666666,118355.8,17160.666666666668,30705.6,0.3333333333333333,0.2,0.6666666666666666,1.0
Jarrod Bowen,MID,West Ham,2023-08-20T15:30:00Z,7,1,5.5,0.0,0.0,4.0,0.0,526.0,0.02,0.4,0.38,1.0,0.0,5.5,90.0,0.0,454850.0,1.0,1.0,3.0,46.0,2.0,27488.0,57567.0,30079.0,70.0,0.0,2.0,1.0986122886681098,19,3,3,2,0.0,0.0,3.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.7,0.0,90.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,1.0,0.0,9.0,0.0,2.5,0.0,0.35,0.0,0.57,0.0,0.22,0.0,70.0,0.0,343463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,1.0,0.6,17.333333333333332,19.4,0.3333333333333333,0.4,0.3333333333333333,0.4,0.3333333333333333,0.2,4.566666666666676,4.02,60.0,72.0,0.0,0.0,0.6666666666666666,0.8,11.666666666666666,9.0,0.3333333333333333,0.2,5.0,5.2,3.4666666666666663,4.62,0.1166666666666669,0.10800000000000005,0.19000000000000036,0.15199999999999977,0.07333333333333267,0.04400000000000011,38.333333333333336,40.4,522301.6666666667,698908.0,45800.666666666664,94989.6,58287.0,114164.8,12486.333333333334,19175.2,0.3333333333333333,0.4,0.6666666666666666,0.8
Jarrod Bowen,MID,West Ham,2023-08-26T16:30:00Z,5,0,7.7,1.0,2.0,38.0,0.0,526.0,0.03,1.31,1.28,1.0,1.0,11.8,90.0,0.0,435235.0,1.0,3.0,1.0,46.0,12.0,-29033.0,26301.0,55334.0,70.0,0.0,3.0,2.5649493574615367,19,3,3,2,0.0,0.0,0.0,3.0,4.0,29.0,0.0,0.0,1.0,1.0,0.0,1.0,5.5,11.7,90.0,90.0,0.0,0.0,1.0,1.0,46.0,33.0,0.0,1.0,2.0,9.0,5.5,2.5,0.02,0.35,0.4,0.57,0.38,0.22,70.0,70.0,454850.0,343463.0,27488.0,0.0,57567.0,0.0,30079.0,0.0,1.0,1.0,3.0,1.0,0.0,0.2,1.0,0.6,11.0,15.6,0.0,0.2,0.6666666666666666,0.6,0.3333333333333333,0.2,5.733333333333344,4.64,60.0,72.0,0.0,0.0,0.6666666666666666,0.8,26.333333333333332,17.0,0.3333333333333333,0.2,3.6666666666666665,4.4,2.6666666666666665,4.48,0.12333333333333357,0.10800000000000005,0.3233333333333337,0.22799999999999976,0.19999999999999932,0.1200000000000001,46.666666666666664,45.8,266104.3333333333,620779.0,9162.666666666666,79297.0,19189.0,95609.2,10026.333333333334,16312.2,0.6666666666666666,0.6,1.3333333333333333,1.2
Jarrod Bowen,MID,West Ham,2023-09-01T19:00:00Z,12,0,8.0,0.0,0.0,20.0,0.0,526.0,0.1,0.6,0.5,1.0,1.0,9.5,90.0,0.0,928955.0,1.0,2.0,1.0,52.0,7.0,407787.0,442165.0,34378.0,71.0,0.0,4.0,2.0794415416798357,19,2,3,2,1.0,0.0,2.0,0.0,38.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,11.8,5.5,90.0,90.0,0.0,0.0,1.0,1.0,46.0,46.0,0.0,0.0,12.0,2.0,7.7,5.5,0.03,0.02,1.31,0.4,1.28,0.38,70.0,70.0,435235.0,454850.0,-29033.0,27488.0,26301.0,57567.0,55334.0,30079.0,3.0,1.0,1.0,3.0,0.3333333333333333,0.2,1.6666666666666667,1.0,23.666666666666668,18.8,0.0,0.2,1.0,0.6,0.6666666666666666,0.4,9.666666666666677,6.2,90.0,72.0,0.0,0.0,1.0,0.8,41.666666666666664,25.4,0.3333333333333333,0.2,7.666666666666667,5.8,5.233333333333333,4.720000000000001,0.13333333333333355,0.08000000000000004,0.7600000000000003,0.4559999999999998,0.626666666666666,0.3760000000000001,70.0,51.0,411182.6666666667,491398.0,-515.0,27171.4,27956.0,51745.8,28471.0,24574.4,1.6666666666666667,1.0,1.6666666666666667,1.2
Jarrod Bowen,MID,West Ham,2023-09-16T14:00:00Z,13,1,6.0,0.0,0.0,5.0,0.0,526.0,0.03,0.03,0.0,3.0,0.0,1.0,90.0,0.0,906955.0,1.0,3.0,1.0,0.0,2.0,-17452.0,145388.0,162840.0,71.0,0.0,5.0,1.0986122886681098,19,5,3,2,0.0,1.0,0.0,2.0,20.0,38.0,0.0,0.0,1.0,1.0,1.0,1.0,9.5,11.8,90.0,90.0,0.0,0.0,1.0,1.0,52.0,46.0,0.0,0.0,7.0,12.0,8.0,7.7,0.1,0.03,0.6,1.31,0.5,1.28,71.0,70.0,928955.0,435235.0,407787.0,-29033.0,442165.0,26301.0,34378.0,55334.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.2,0.6666666666666666,1.0,20.666666666666668,18.2,0.0,0.0,1.0,0.8,0.6666666666666666,0.6,8.933333333333344,7.7,90.0,72.0,0.0,0.0,1.0,0.8,48.0,35.4,0.0,0.2,7.0,6.0,7.066666666666666,4.74,0.050000000000000246,0.10000000000000005,0.7700000000000005,0.5759999999999998,0.7199999999999993,0.47600000000000015,70.33333333333333,56.2,606346.6666666666,432500.6,135414.0,81248.4,175344.33333333334,105206.6,39930.333333333336,23958.2,2.0,1.4,1.6666666666666667,1.2
Jarrod Bowen,MID,West Ham,2023-09-24T13:00:00Z,11,0,4.9,0.0,0.0,22.0,0.0,526.0,0.01,0.56,0.55,3.0,1.0,11.3,90.0,0.0,840244.0,1.0,1.0,3.0,61.0,7.0,-72061.0,73752.0,145813.0,71.0,0.0,6.0,2.0794415416798357,19,4,3,2,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,9.5,90.0,90.0,0.0,0.0,1.0,1.0,0.0,52.0,0.0,0.0,2.0,7.0,6.0,8.0,0.03,0.1,0.03,0.6,0.0,0.5,71.0,71.0,906955.0,928955.0,-17452.0,407787.0,145388.0,442165.0,162840.0,34378.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.2,0.6666666666666666,1.0,21.0,19.2,0.0,0.0,1.6666666666666667,1.4,0.6666666666666666,0.6,7.433333333333344,7.9,90.0,90.0,0.0,0.0,1.0,1.0,32.666666666666664,35.4,0.0,0.2,7.0,6.4,7.233333333333333,5.9399999999999995,0.05333333333333359,0.10600000000000005,0.6466666666666671,0.5819999999999997,0.5933333333333327,0.47600000000000015,70.66666666666667,70.4,757048.3333333334,613891.6,120434.0,77758.0,204618.0,134284.2,84184.0,56526.2,2.6666666666666665,2.0,1.0,1.4
Jarrod Bowen,MID,West Ham,2023-09-30T14:00:00Z,17,1,6.5,0.0,1.0,29.0,1.0,526.0,0.23,0.94,0.71,0.0,1.0,13.3,90.0,0.0,1460902.0,1.0,0.0,2.0,81.0,9.0,553125.0,611810.0,58685.0,72.0,0.0,7.0,2.302585092994046,19,2,3,2,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,3.0,3.0,1.0,0.0,11.3,1.0,90.0,90.0,0.0,0.0,1.0,1.0,61.0,0.0,0.0,0.0,7.0,2.0,4.9,6.0,0.01,0.03,0.56,0.03,0.55,0.0,71.0,71.0,840244.0,906955.0,-72061.0,-17452.0,73752.0,145388.0,145813.0,162840.0,1.0,3.0,3.0,1.0,0.0,0.2,0.0,0.4,15.666666666666666,17.8,0.0,0.0,2.3333333333333335,1.8,0.6666666666666666,0.6,7.266666666666677,7.82,90.0,90.0,0.0,0.0,1.0,1.0,37.666666666666664,41.0,0.0,0.0,5.333333333333333,6.0,6.3,6.42,0.04666666666666691,0.038000000000000055,0.3966666666666671,0.5799999999999998,0.34999999999999926,0.542,71.0,70.6,892051.3333333334,713247.8,106091.33333333333,63345.8,220435.0,149034.6,114343.66666666667,85688.8,2.0,2.0,1.6666666666666667,1.8
Jarrod Bowen,MID,West Ham,2023-10-08T13:00:00Z,15,1,5.5,0.0,0.0,4.0,0.0,526.0,0.01,0.04,0.03,2.0,0.0,2.8,90.0,0.0,1788365.0,1.0,2.0,2.0,19.0,2.0,354085.0,496402.0,142317.0,73.0,0.0,8.0,1.0986122886681098,19,3,3,2,0.0,0.0,1.0,0.0,29.0,22.0,1.0,0.0,0.0,3.0,1.0,1.0,13.3,11.3,90.0,90.0,0.0,0.0,1.0,1.0,81.0,61.0,0.0,0.0,9.0,7.0,6.5,4.9,0.23,0.01,0.94,0.56,0.71,0.55,72.0,71.0,1460902.0,840244.0,553125.0,-72061.0,611810.0,73752.0,58685.0,145813.0,0.0,1.0,2.0,3.0,0.0,0.2,0.3333333333333333,0.6,18.666666666666668,22.8,0.3333333333333333,0.2,2.0,1.6,0.6666666666666666,0.8,8.533333333333344,9.38,90.0,90.0,0.0,0.0,1.0,1.0,47.333333333333336,48.0,0.0,0.0,6.0,7.4,5.8,6.62,0.09000000000000025,0.08000000000000006,0.5100000000000003,0.6879999999999997,0.41999999999999926,0.6080000000000001,71.33333333333333,71.0,1069367.0,914458.2,154537.33333333334,168473.2,276983.3333333333,259883.2,122446.0,91410.0,1.3333333333333333,1.8,2.0,1.6
Jarrod Bowen,MID,West Ham,2023-10-22T15:30:00Z,2,0,6.3,0.0,1.0,25.0,0.0,526.0,0.0,0.1,0.1,4.0,1.0,6.7,90.0,0.0,1926760.0,1.0,1.0,4.0,22.0,8.0,133481.0,229701.0,96220.0,73.0,0.0,9.0,2.1972245773362196,19,4,3,2,0.0,0.0,0.0,1.0,4.0,29.0,0.0,1.0,2.0,0.0,0.0,1.0,2.8,13.3,90.0,90.0,0.0,0.0,1.0,1.0,19.0,81.0,0.0,0.0,2.0,9.0,5.5,6.5,0.01,0.23,0.04,0.94,0.03,0.71,73.0,72.0,1788365.0,1460902.0,354085.0,553125.0,496402.0,611810.0,142317.0,58685.0,2.0,0.0,2.0,2.0,0.0,0.0,0.3333333333333333,0.2,18.333333333333332,16.0,0.3333333333333333,0.2,1.6666666666666667,1.8,0.6666666666666666,0.6,9.133333333333344,7.580000000000001,90.0,90.0,0.0,0.0,1.0,1.0,53.666666666666664,42.6,0.0,0.0,6.0,5.4,5.633333333333333,6.18,0.08333333333333358,0.07600000000000005,0.5133333333333338,0.4339999999999997,0.42999999999999927,0.35800000000000015,72.0,71.6,1363170.3333333333,1185084.2,278383.0,245096.8,393988.0,353903.4,115605.0,108806.6,1.0,1.6,2.3333333333333335,1.8
Jarrod Bowen,MID,West Ham,2023-10-29T13:00:00Z,9,1,4.0,0.0,0.0,2.0,0.0,526.0,0.05,0.42,0.37,1.0,0.0,5.6,90.0,0.0,2151336.0,1.0,1.0,0.0,32.0,2.0,211569.0,302277.0,90708.0,74.0,0.0,10.0,1.0986122886681098,19,3,3,2,0.0,0.0,1.0,0.0,25.0,4.0,0.0,0.0,4.0,2.0,1.0,0.0,6.7,2.8,90.0,90.0,0.0,0.0,1.0,1.0,22.0,19.0,0.0,0.0,8.0,2.0,6.3,5.5,0.0,0.01,0.1,0.04,0.1,0.03,73.0,73.0,1926760.0,1788365.0,133481.0,354085.0,229701.0,496402.0,96220.0,142317.0,1.0,2.0,4.0,2.0,0.0,0.0,0.6666666666666666,0.4,19.333333333333332,17.0,0.3333333333333333,0.2,2.0,2.4,0.6666666666666666,0.6,7.600000000000011,7.0200000000000005,90.0,90.0,0.0,0.0,1.0,1.0,40.666666666666664,36.6,0.0,0.0,6.333333333333333,5.6,6.1000000000000005,5.84,0.08000000000000024,0.056000000000000064,0.3600000000000003,0.33399999999999974,0.27999999999999925,0.27800000000000014,72.66666666666667,72.0,1725342.3333333333,1384645.2,346897.0,190235.6,445971.0,311410.6,99074.0,121175.0,1.0,1.4,2.6666666666666665,2.4
Jarrod Bowen,MID,West Ham,2023-11-04T15:00:00Z,4,0,5.7,0.0,0.0,24.0,0.0,526.0,0.48,1.18,0.7,3.0,1.0,10.4,90.0,0.0,2136756.0,1.0,2.0,3.0,45.0,7.0,-9792.0,135486.0,145278.0,74.0,0.0,11.0,2.0794415416798357,19,3,3,2,0.0,0.0,0.0,1.0,2.0,25.0,0.0,0.0,1.0,4.0,0.0,1.0,5.6,6.7,90.0,90.0,0.0,0.0,1.0,1.0,32.0,22.0,0.0,0.0,2.0,8.0,4.0,6.3,0.05,0.0,0.42,0.1,0.37,0.1,74.0,73.0,2151336.0,1926760.0,211569.0,133481.0,302277.0,229701.0,90708.0,96220.0,1.0,1.0,0.0,4.0,0.0,0.0,0.3333333333333333,0.4,10.333333333333334,16.4,0.0,0.2,2.3333333333333335,2.0,0.3333333333333333,0.6,5.033333333333343,7.94,90.0,90.0,0.0,0.0,1.0,1.0,24.333333333333332,43.0,0.0,0.0,4.0,5.6,5.266666666666667,5.4399999999999995,0.020000000000000233,0.06000000000000005,0.18666666666666706,0.41199999999999976,0.16666666666666594,0.35200000000000015,73.33333333333333,72.6,1955487.0,1633521.4,233045.0,236039.8,342793.3333333333,342788.4,109748.33333333333,106748.6,1.3333333333333333,1.0,2.0,2.2
Jarrod Bowen,MID,West Ham,2023-11-12T14:00:00Z,16,1,5.7,0.0,1.0,25.0,0.0,526.0,0.03,0.26,0.23,2.0,1.0,9.7,90.0,0.0,2844169.0,1.0,2.0,3.0,41.0,8.0,676545.0,721201.0,44656.0,76.0,0.0,12.0,2.1972245773362196,19,3,3,2,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,10.4,5.6,90.0,90.0,0.0,0.0,1.0,1.0,45.0,32.0,0.0,0.0,7.0,2.0,5.7,4.0,0.48,0.05,1.18,0.42,0.7,0.37,74.0,74.0,2136756.0,2151336.0,-9792.0,211569.0,135486.0,302277.0,145278.0,90708.0,2.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.4,17.0,16.8,0.0,0.2,2.6666666666666665,2.0,0.6666666666666666,0.6,7.566666666666677,7.76,90.0,90.0,0.0,0.0,1.0,1.0,33.0,39.8,0.0,0.0,5.666666666666667,5.6,5.333333333333333,5.6,0.1766666666666669,0.15400000000000005,0.566666666666667,0.5359999999999998,0.38999999999999924,0.3820000000000001,73.66666666666667,73.2,2071617.3333333333,1892823.8,111752.66666666667,248493.6,222488.0,355135.2,110735.33333333333,106641.6,1.3333333333333333,1.2,2.3333333333333335,2.2
Jarrod Bowen,MID,West Ham,2023-11-25T15:00:00Z,6,0,2.8,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2778048.0,0.0,2.0,1.0,0.0,0.0,-27783.0,340725.0,368508.0,77.0,0.0,13.0,0.0,19,2,3,2,0.0,0.0,1.0,0.0,25.0,24.0,0.0,0.0,2.0,3.0,1.0,1.0,9.7,10.4,90.0,90.0,0.0,0.0,1.0,1.0,41.0,45.0,0.0,0.0,8.0,7.0,5.7,5.7,0.03,0.48,0.26,1.18,0.23,0.7,76.0,74.0,2844169.0,2136756.0,676545.0,-9792.0,721201.0,135486.0,44656.0,145278.0,2.0,2.0,3.0,3.0,0.0,0.0,0.3333333333333333,0.4,17.0,16.0,0.0,0.0,2.0,2.4,0.6666666666666666,0.6,8.566666666666677,7.040000000000001,90.0,90.0,0.0,0.0,1.0,1.0,39.333333333333336,31.8,0.0,0.0,5.666666666666667,5.4,5.133333333333333,5.4399999999999995,0.1866666666666669,0.11400000000000006,0.6200000000000003,0.39999999999999974,0.4333333333333325,0.28600000000000014,74.66666666666667,74.0,2377420.3333333335,2169477.2,292774.0,273177.6,386321.3333333333,377013.4,93547.33333333333,103835.8,1.6666666666666667,1.6,2.0,2.4
Jarrod Bowen,MID,West Ham,2023-12-03T14:00:00Z,8,1,2.1,0.0,0.0,-6.0,0.0,526.0,0.04,0.43,0.39,1.0,0.0,4.8,90.0,0.0,1905926.0,1.0,1.0,1.0,34.0,2.0,-883111.0,12868.0,895979.0,76.0,0.0,14.0,1.0986122886681098,19,3,3,2,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.7,0.0,90.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,8.0,2.8,5.7,0.0,0.03,0.0,0.26,0.0,0.23,77.0,76.0,2778048.0,2844169.0,-27783.0,676545.0,340725.0,721201.0,368508.0,44656.0,2.0,2.0,1.0,3.0,0.0,0.0,0.3333333333333333,0.4,16.333333333333332,15.2,0.0,0.0,1.6666666666666667,2.0,0.6666666666666666,0.6,6.70000000000001,6.480000000000001,60.0,72.0,0.0,0.0,0.6666666666666666,0.8,28.666666666666668,28.0,0.0,0.0,5.0,5.0,4.733333333333333,4.9,0.17000000000000023,0.11200000000000006,0.48000000000000037,0.39199999999999974,0.3099999999999992,0.28000000000000014,75.66666666666667,74.8,2586324.3333333335,2367413.8,212990.0,196804.0,399137.3333333333,345878.0,186147.33333333334,149074.0,2.0,1.6,2.3333333333333335,2.2
Jarrod Bowen,MID,West Ham,2023-12-07T20:15:00Z,18,0,4.2,0.0,0.0,23.0,0.0,526.0,0.02,0.52,0.5,1.0,1.0,7.8,90.0,0.0,1811761.0,1.0,2.0,1.0,17.0,7.0,-109650.0,36026.0,145676.0,76.0,0.0,15.0,2.0794415416798357,19,4,3,2,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8,0.0,90.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0,2.1,2.8,0.04,0.0,0.43,0.0,0.39,0.0,76.0,77.0,1905926.0,2778048.0,-883111.0,-27783.0,12868.0,340725.0,895979.0,368508.0,1.0,2.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.2,6.333333333333333,9.0,0.0,0.0,1.0,1.4,0.3333333333333333,0.4,4.833333333333343,6.1,60.0,72.0,0.0,0.0,0.6666666666666666,0.8,25.0,30.4,0.0,0.0,3.3333333333333335,3.8,3.533333333333333,4.0600000000000005,0.023333333333333577,0.12000000000000004,0.23000000000000034,0.45799999999999974,0.20666666666666592,0.3380000000000002,76.33333333333333,75.4,2509381.0,2363247.0,-78116.33333333333,-6514.4,358264.6666666667,302511.4,436381.0,309025.8,1.6666666666666667,1.6,1.6666666666666667,1.6
